dataset,path,relative_path,file_name,actor_id,actor_folder,split,inferred_gender,emotion_code,emotion,modality,vocal_channel,intensity,statement,repetition,size_bytes
crema-d,github/crema-d/Actor_43/1043_TSI_NEU_XX_02.mp4,crema-d/Actor_43/1043_TSI_NEU_XX_02.mp4,1043_TSI_NEU_XX_02.mp4,1043,Actor_43,train,unknown,NEU,neutral,audio_video,speech,unspecified,TSI,02,158394
crema-d,github/crema-d/Actor_43/1043_TSI_SAD_XX_02.mp4,crema-d/Actor_43/1043_TSI_SAD_XX_02.mp4,1043_TSI_SAD_XX_02.mp4,1043,Actor_43,train,unknown,SAD,sad,audio_video,speech,unspecified,TSI,02,192368
crema-d,github/crema-d/Actor_43/1043_WSI_ANG_XX_02.mp4,crema-d/Actor_43/1043_WSI_ANG_XX_02.mp4,1043_WSI_ANG_XX_02.mp4,1043,Actor_43,train,unknown,ANG,angry,audio_video,speech,unspecified,WSI,02,246624
crema-d,github/crema-d/Actor_43/1043_WSI_DIS_XX_02.mp4,crema-d/Actor_43/1043_WSI_DIS_XX_02.mp4,1043_WSI_DIS_XX_02.mp4,1043,Actor_43,train,unknown,DIS,disgust,audio_video,speech,unspecified,WSI,02,277158
crema-d,github/crema-d/Actor_43/1043_WSI_FEA_XX_02.mp4,crema-d/Actor_43/1043_WSI_FEA_XX_02.mp4,1043_WSI_FEA_XX_02.mp4,1043,Actor_43,train,unknown,FEA,fearful,audio_video,speech,unspecified,WSI,02,219648
crema-d,github/crema-d/Actor_43/1043_WSI_HAP_XX_02.mp4,crema-d/Actor_43/1043_WSI_HAP_XX_02.mp4,1043_WSI_HAP_XX_02.mp4,1043,Actor_43,train,unknown,HAP,happy,audio_video,speech,unspecified,WSI,02,216004
crema-d,github/crema-d/Actor_43/1043_WSI_NEU_XX_02.mp4,crema-d/Actor_43/1043_WSI_NEU_XX_02.mp4,1043_WSI_NEU_XX_02.mp4,1043,Actor_43,train,unknown,NEU,neutral,audio_video,speech,unspecified,WSI,02,208788
crema-d,github/crema-d/Actor_43/1043_WSI_SAD_XX_02.mp4,crema-d/Actor_43/1043_WSI_SAD_XX_02.mp4,1043_WSI_SAD_XX_02.mp4,1043,Actor_43,train,unknown,SAD,sad,audio_video,speech,unspecified,WSI,02,221909
crema-d,github/crema-d/Actor_44/1044_DFA_ANG_XX_01.mp4,crema-d/Actor_44/1044_DFA_ANG_XX_01.mp4,1044_DFA_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,DFA,01,267049
crema-d,github/crema-d/Actor_44/1044_DFA_DIS_XX_01.mp4,crema-d/Actor_44/1044_DFA_DIS_XX_01.mp4,1044_DFA_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,DFA,01,261069
crema-d,github/crema-d/Actor_44/1044_DFA_FEA_XX_01.mp4,crema-d/Actor_44/1044_DFA_FEA_XX_01.mp4,1044_DFA_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,DFA,01,249597
crema-d,github/crema-d/Actor_44/1044_DFA_HAP_XX_01.mp4,crema-d/Actor_44/1044_DFA_HAP_XX_01.mp4,1044_DFA_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,DFA,01,213420
crema-d,github/crema-d/Actor_44/1044_DFA_NEU_XX_01.mp4,crema-d/Actor_44/1044_DFA_NEU_XX_01.mp4,1044_DFA_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,DFA,01,235308
crema-d,github/crema-d/Actor_44/1044_DFA_SAD_XX_01.mp4,crema-d/Actor_44/1044_DFA_SAD_XX_01.mp4,1044_DFA_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,DFA,01,246003
crema-d,github/crema-d/Actor_44/1044_IEO_ANG_HI_01.mp4,crema-d/Actor_44/1044_IEO_ANG_HI_01.mp4,1044_IEO_ANG_HI_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,high,IEO,01,335537
crema-d,github/crema-d/Actor_44/1044_IEO_ANG_LO_01.mp4,crema-d/Actor_44/1044_IEO_ANG_LO_01.mp4,1044_IEO_ANG_LO_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,low,IEO,01,267848
crema-d,github/crema-d/Actor_44/1044_IEO_ANG_MD_01.mp4,crema-d/Actor_44/1044_IEO_ANG_MD_01.mp4,1044_IEO_ANG_MD_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,medium,IEO,01,232688
crema-d,github/crema-d/Actor_44/1044_IEO_DIS_HI_01.mp4,crema-d/Actor_44/1044_IEO_DIS_HI_01.mp4,1044_IEO_DIS_HI_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,high,IEO,01,278722
crema-d,github/crema-d/Actor_44/1044_IEO_DIS_LO_01.mp4,crema-d/Actor_44/1044_IEO_DIS_LO_01.mp4,1044_IEO_DIS_LO_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,low,IEO,01,235044
crema-d,github/crema-d/Actor_44/1044_IEO_DIS_MD_01.mp4,crema-d/Actor_44/1044_IEO_DIS_MD_01.mp4,1044_IEO_DIS_MD_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,medium,IEO,01,264096
crema-d,github/crema-d/Actor_44/1044_IEO_FEA_HI_01.mp4,crema-d/Actor_44/1044_IEO_FEA_HI_01.mp4,1044_IEO_FEA_HI_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,high,IEO,01,245189
crema-d,github/crema-d/Actor_44/1044_IEO_FEA_LO_01.mp4,crema-d/Actor_44/1044_IEO_FEA_LO_01.mp4,1044_IEO_FEA_LO_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,low,IEO,01,262906
crema-d,github/crema-d/Actor_44/1044_IEO_FEA_MD_01.mp4,crema-d/Actor_44/1044_IEO_FEA_MD_01.mp4,1044_IEO_FEA_MD_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,medium,IEO,01,214872
crema-d,github/crema-d/Actor_44/1044_IEO_HAP_HI_01.mp4,crema-d/Actor_44/1044_IEO_HAP_HI_01.mp4,1044_IEO_HAP_HI_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,high,IEO,01,313824
crema-d,github/crema-d/Actor_44/1044_IEO_HAP_LO_01.mp4,crema-d/Actor_44/1044_IEO_HAP_LO_01.mp4,1044_IEO_HAP_LO_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,low,IEO,01,171618
crema-d,github/crema-d/Actor_44/1044_IEO_HAP_MD_01.mp4,crema-d/Actor_44/1044_IEO_HAP_MD_01.mp4,1044_IEO_HAP_MD_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,medium,IEO,01,257672
crema-d,github/crema-d/Actor_44/1044_IEO_NEU_XX_01.mp4,crema-d/Actor_44/1044_IEO_NEU_XX_01.mp4,1044_IEO_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,IEO,01,191027
crema-d,github/crema-d/Actor_44/1044_IEO_SAD_HI_01.mp4,crema-d/Actor_44/1044_IEO_SAD_HI_01.mp4,1044_IEO_SAD_HI_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,high,IEO,01,257159
crema-d,github/crema-d/Actor_44/1044_IEO_SAD_LO_01.mp4,crema-d/Actor_44/1044_IEO_SAD_LO_01.mp4,1044_IEO_SAD_LO_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,low,IEO,01,222708
crema-d,github/crema-d/Actor_44/1044_IEO_SAD_MD_01.mp4,crema-d/Actor_44/1044_IEO_SAD_MD_01.mp4,1044_IEO_SAD_MD_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,medium,IEO,01,219153
crema-d,github/crema-d/Actor_44/1044_IOM_ANG_XX_01.mp4,crema-d/Actor_44/1044_IOM_ANG_XX_01.mp4,1044_IOM_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,IOM,01,205225
crema-d,github/crema-d/Actor_44/1044_IOM_DIS_XX_01.mp4,crema-d/Actor_44/1044_IOM_DIS_XX_01.mp4,1044_IOM_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,IOM,01,266526
crema-d,github/crema-d/Actor_44/1044_IOM_FEA_XX_01.mp4,crema-d/Actor_44/1044_IOM_FEA_XX_01.mp4,1044_IOM_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,IOM,01,227814
crema-d,github/crema-d/Actor_44/1044_IOM_HAP_XX_01.mp4,crema-d/Actor_44/1044_IOM_HAP_XX_01.mp4,1044_IOM_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,IOM,01,220551
crema-d,github/crema-d/Actor_44/1044_IOM_NEU_XX_01.mp4,crema-d/Actor_44/1044_IOM_NEU_XX_01.mp4,1044_IOM_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,IOM,01,245711
crema-d,github/crema-d/Actor_44/1044_IOM_SAD_XX_01.mp4,crema-d/Actor_44/1044_IOM_SAD_XX_01.mp4,1044_IOM_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,IOM,01,216107
crema-d,github/crema-d/Actor_44/1044_ITH_ANG_XX_01.mp4,crema-d/Actor_44/1044_ITH_ANG_XX_01.mp4,1044_ITH_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,ITH,01,303146
crema-d,github/crema-d/Actor_44/1044_ITH_DIS_XX_01.mp4,crema-d/Actor_44/1044_ITH_DIS_XX_01.mp4,1044_ITH_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,ITH,01,293686
crema-d,github/crema-d/Actor_44/1044_ITH_FEA_XX_01.mp4,crema-d/Actor_44/1044_ITH_FEA_XX_01.mp4,1044_ITH_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,ITH,01,257015
crema-d,github/crema-d/Actor_44/1044_ITH_HAP_XX_01.mp4,crema-d/Actor_44/1044_ITH_HAP_XX_01.mp4,1044_ITH_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,ITH,01,295264
crema-d,github/crema-d/Actor_44/1044_ITH_NEU_XX_01.mp4,crema-d/Actor_44/1044_ITH_NEU_XX_01.mp4,1044_ITH_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,ITH,01,266955
crema-d,github/crema-d/Actor_44/1044_ITH_SAD_XX_01.mp4,crema-d/Actor_44/1044_ITH_SAD_XX_01.mp4,1044_ITH_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,ITH,01,263103
crema-d,github/crema-d/Actor_44/1044_ITS_ANG_XX_01.mp4,crema-d/Actor_44/1044_ITS_ANG_XX_01.mp4,1044_ITS_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,ITS,01,316168
crema-d,github/crema-d/Actor_44/1044_ITS_DIS_XX_01.mp4,crema-d/Actor_44/1044_ITS_DIS_XX_01.mp4,1044_ITS_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,ITS,01,290945
crema-d,github/crema-d/Actor_44/1044_ITS_FEA_XX_01.mp4,crema-d/Actor_44/1044_ITS_FEA_XX_01.mp4,1044_ITS_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,ITS,01,274270
crema-d,github/crema-d/Actor_44/1044_ITS_HAP_XX_01.mp4,crema-d/Actor_44/1044_ITS_HAP_XX_01.mp4,1044_ITS_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,ITS,01,251900
crema-d,github/crema-d/Actor_44/1044_ITS_NEU_XX_01.mp4,crema-d/Actor_44/1044_ITS_NEU_XX_01.mp4,1044_ITS_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,ITS,01,248918
crema-d,github/crema-d/Actor_44/1044_ITS_SAD_XX_01.mp4,crema-d/Actor_44/1044_ITS_SAD_XX_01.mp4,1044_ITS_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,ITS,01,212824
crema-d,github/crema-d/Actor_44/1044_IWL_ANG_XX_01.mp4,crema-d/Actor_44/1044_IWL_ANG_XX_01.mp4,1044_IWL_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,IWL,01,346096
crema-d,github/crema-d/Actor_44/1044_IWL_DIS_XX_01.mp4,crema-d/Actor_44/1044_IWL_DIS_XX_01.mp4,1044_IWL_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,IWL,01,385842
crema-d,github/crema-d/Actor_44/1044_IWL_FEA_XX_01.mp4,crema-d/Actor_44/1044_IWL_FEA_XX_01.mp4,1044_IWL_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,IWL,01,256304
crema-d,github/crema-d/Actor_44/1044_IWL_HAP_XX_01.mp4,crema-d/Actor_44/1044_IWL_HAP_XX_01.mp4,1044_IWL_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,IWL,01,288170
crema-d,github/crema-d/Actor_44/1044_IWL_NEU_XX_01.mp4,crema-d/Actor_44/1044_IWL_NEU_XX_01.mp4,1044_IWL_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,IWL,01,266359
crema-d,github/crema-d/Actor_44/1044_IWL_SAD_XX_01.mp4,crema-d/Actor_44/1044_IWL_SAD_XX_01.mp4,1044_IWL_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,IWL,01,256020
crema-d,github/crema-d/Actor_44/1044_IWW_ANG_XX_01.mp4,crema-d/Actor_44/1044_IWW_ANG_XX_01.mp4,1044_IWW_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,IWW,01,233692
crema-d,github/crema-d/Actor_44/1044_IWW_DIS_XX_01.mp4,crema-d/Actor_44/1044_IWW_DIS_XX_01.mp4,1044_IWW_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,IWW,01,297890
crema-d,github/crema-d/Actor_44/1044_IWW_FEA_XX_01.mp4,crema-d/Actor_44/1044_IWW_FEA_XX_01.mp4,1044_IWW_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,IWW,01,248497
crema-d,github/crema-d/Actor_44/1044_IWW_HAP_XX_01.mp4,crema-d/Actor_44/1044_IWW_HAP_XX_01.mp4,1044_IWW_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,IWW,01,239908
crema-d,github/crema-d/Actor_44/1044_IWW_NEU_XX_01.mp4,crema-d/Actor_44/1044_IWW_NEU_XX_01.mp4,1044_IWW_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,IWW,01,272940
crema-d,github/crema-d/Actor_44/1044_IWW_SAD_XX_01.mp4,crema-d/Actor_44/1044_IWW_SAD_XX_01.mp4,1044_IWW_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,IWW,01,256632
crema-d,github/crema-d/Actor_44/1044_MTI_ANG_XX_01.mp4,crema-d/Actor_44/1044_MTI_ANG_XX_01.mp4,1044_MTI_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,MTI,01,257108
crema-d,github/crema-d/Actor_44/1044_MTI_DIS_XX_01.mp4,crema-d/Actor_44/1044_MTI_DIS_XX_01.mp4,1044_MTI_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,MTI,01,295597
crema-d,github/crema-d/Actor_44/1044_MTI_FEA_XX_01.mp4,crema-d/Actor_44/1044_MTI_FEA_XX_01.mp4,1044_MTI_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,MTI,01,234212
crema-d,github/crema-d/Actor_44/1044_MTI_HAP_XX_01.mp4,crema-d/Actor_44/1044_MTI_HAP_XX_01.mp4,1044_MTI_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,MTI,01,270061
crema-d,github/crema-d/Actor_44/1044_MTI_NEU_XX_01.mp4,crema-d/Actor_44/1044_MTI_NEU_XX_01.mp4,1044_MTI_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,MTI,01,248650
crema-d,github/crema-d/Actor_44/1044_MTI_SAD_XX_01.mp4,crema-d/Actor_44/1044_MTI_SAD_XX_01.mp4,1044_MTI_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,MTI,01,258121
crema-d,github/crema-d/Actor_44/1044_TAI_ANG_XX_01.mp4,crema-d/Actor_44/1044_TAI_ANG_XX_01.mp4,1044_TAI_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,TAI,01,269442
crema-d,github/crema-d/Actor_44/1044_TAI_DIS_XX_01.mp4,crema-d/Actor_44/1044_TAI_DIS_XX_01.mp4,1044_TAI_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,TAI,01,282990
crema-d,github/crema-d/Actor_44/1044_TAI_FEA_XX_01.mp4,crema-d/Actor_44/1044_TAI_FEA_XX_01.mp4,1044_TAI_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,TAI,01,230913
crema-d,github/crema-d/Actor_44/1044_TAI_HAP_XX_01.mp4,crema-d/Actor_44/1044_TAI_HAP_XX_01.mp4,1044_TAI_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,TAI,01,261081
crema-d,github/crema-d/Actor_44/1044_TAI_NEU_XX_01.mp4,crema-d/Actor_44/1044_TAI_NEU_XX_01.mp4,1044_TAI_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,TAI,01,266481
crema-d,github/crema-d/Actor_44/1044_TAI_SAD_XX_01.mp4,crema-d/Actor_44/1044_TAI_SAD_XX_01.mp4,1044_TAI_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,TAI,01,267210
crema-d,github/crema-d/Actor_44/1044_TIE_ANG_XX_01.mp4,crema-d/Actor_44/1044_TIE_ANG_XX_01.mp4,1044_TIE_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,TIE,01,305042
crema-d,github/crema-d/Actor_44/1044_TIE_DIS_XX_01.mp4,crema-d/Actor_44/1044_TIE_DIS_XX_01.mp4,1044_TIE_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,TIE,01,341237
crema-d,github/crema-d/Actor_44/1044_TIE_FEA_XX_01.mp4,crema-d/Actor_44/1044_TIE_FEA_XX_01.mp4,1044_TIE_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,TIE,01,327053
crema-d,github/crema-d/Actor_44/1044_TIE_HAP_XX_01.mp4,crema-d/Actor_44/1044_TIE_HAP_XX_01.mp4,1044_TIE_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,TIE,01,256727
crema-d,github/crema-d/Actor_44/1044_TIE_NEU_XX_01.mp4,crema-d/Actor_44/1044_TIE_NEU_XX_01.mp4,1044_TIE_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,TIE,01,247592
crema-d,github/crema-d/Actor_44/1044_TIE_SAD_XX_01.mp4,crema-d/Actor_44/1044_TIE_SAD_XX_01.mp4,1044_TIE_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,TIE,01,289602
crema-d,github/crema-d/Actor_44/1044_TSI_ANG_XX_01.mp4,crema-d/Actor_44/1044_TSI_ANG_XX_01.mp4,1044_TSI_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,TSI,01,250927
crema-d,github/crema-d/Actor_44/1044_TSI_DIS_XX_01.mp4,crema-d/Actor_44/1044_TSI_DIS_XX_01.mp4,1044_TSI_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,TSI,01,255618
crema-d,github/crema-d/Actor_44/1044_TSI_FEA_XX_01.mp4,crema-d/Actor_44/1044_TSI_FEA_XX_01.mp4,1044_TSI_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,TSI,01,233443
crema-d,github/crema-d/Actor_44/1044_TSI_HAP_XX_01.mp4,crema-d/Actor_44/1044_TSI_HAP_XX_01.mp4,1044_TSI_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,TSI,01,239531
crema-d,github/crema-d/Actor_44/1044_TSI_NEU_XX_01.mp4,crema-d/Actor_44/1044_TSI_NEU_XX_01.mp4,1044_TSI_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,TSI,01,233337
crema-d,github/crema-d/Actor_44/1044_TSI_SAD_XX_01.mp4,crema-d/Actor_44/1044_TSI_SAD_XX_01.mp4,1044_TSI_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,TSI,01,195330
crema-d,github/crema-d/Actor_44/1044_WSI_ANG_XX_01.mp4,crema-d/Actor_44/1044_WSI_ANG_XX_01.mp4,1044_WSI_ANG_XX_01.mp4,1044,Actor_44,test,unknown,ANG,angry,audio_video,speech,unspecified,WSI,01,315220
crema-d,github/crema-d/Actor_44/1044_WSI_DIS_XX_01.mp4,crema-d/Actor_44/1044_WSI_DIS_XX_01.mp4,1044_WSI_DIS_XX_01.mp4,1044,Actor_44,test,unknown,DIS,disgust,audio_video,speech,unspecified,WSI,01,255384
crema-d,github/crema-d/Actor_44/1044_WSI_FEA_XX_01.mp4,crema-d/Actor_44/1044_WSI_FEA_XX_01.mp4,1044_WSI_FEA_XX_01.mp4,1044,Actor_44,test,unknown,FEA,fearful,audio_video,speech,unspecified,WSI,01,246597
crema-d,github/crema-d/Actor_44/1044_WSI_HAP_XX_01.mp4,crema-d/Actor_44/1044_WSI_HAP_XX_01.mp4,1044_WSI_HAP_XX_01.mp4,1044,Actor_44,test,unknown,HAP,happy,audio_video,speech,unspecified,WSI,01,242465
crema-d,github/crema-d/Actor_44/1044_WSI_NEU_XX_01.mp4,crema-d/Actor_44/1044_WSI_NEU_XX_01.mp4,1044_WSI_NEU_XX_01.mp4,1044,Actor_44,test,unknown,NEU,neutral,audio_video,speech,unspecified,WSI,01,257161
crema-d,github/crema-d/Actor_44/1044_WSI_SAD_XX_01.mp4,crema-d/Actor_44/1044_WSI_SAD_XX_01.mp4,1044_WSI_SAD_XX_01.mp4,1044,Actor_44,test,unknown,SAD,sad,audio_video,speech,unspecified,WSI,01,257256
crema-d,github/crema-d/Actor_45/1045_DFA_ANG_XX_01.mp4,crema-d/Actor_45/1045_DFA_ANG_XX_01.mp4,1045_DFA_ANG_XX_01.mp4,1045,Actor_45,test,unknown,ANG,angry,audio_video,speech,unspecified,DFA,01,202070
crema-d,github/crema-d/Actor_45/1045_DFA_DIS_XX_01.mp4,crema-d/Actor_45/1045_DFA_DIS_XX_01.mp4,1045_DFA_DIS_XX_01.mp4,1045,Actor_45,test,unknown,DIS,disgust,audio_video,speech,unspecified,DFA,01,206276
crema-d,github/crema-d/Actor_45/1045_DFA_FEA_XX_01.mp4,crema-d/Actor_45/1045_DFA_FEA_XX_01.mp4,1045_DFA_FEA_XX_01.mp4,1045,Actor_45,test,unknown,FEA,fearful,audio_video,speech,unspecified,DFA,01,216894
crema-d,github/crema-d/Actor_45/1045_DFA_HAP_XX_01.mp4,crema-d/Actor_45/1045_DFA_HAP_XX_01.mp4,1045_DFA_HAP_XX_01.mp4,1045,Actor_45,test,unknown,HAP,happy,audio_video,speech,unspecified,DFA,01,178214
crema-d,github/crema-d/Actor_45/1045_DFA_NEU_XX_01.mp4,crema-d/Actor_45/1045_DFA_NEU_XX_01.mp4,1045_DFA_NEU_XX_01.mp4,1045,Actor_45,test,unknown,NEU,neutral,audio_video,speech,unspecified,DFA,01,179970
crema-d,github/crema-d/Actor_45/1045_DFA_SAD_XX_01.mp4,crema-d/Actor_45/1045_DFA_SAD_XX_01.mp4,1045_DFA_SAD_XX_01.mp4,1045,Actor_45,test,unknown,SAD,sad,audio_video,speech,unspecified,DFA,01,185295
crema-d,github/crema-d/Actor_45/1045_IEO_ANG_HI_01.mp4,crema-d/Actor_45/1045_IEO_ANG_HI_01.mp4,1045_IEO_ANG_HI_01.mp4,1045,Actor_45,test,unknown,ANG,angry,audio_video,speech,high,IEO,01,282226
crema-d,github/crema-d/Actor_45/1045_IEO_ANG_LO_01.mp4,crema-d/Actor_45/1045_IEO_ANG_LO_01.mp4,1045_IEO_ANG_LO_01.mp4,1045,Actor_45,test,unknown,ANG,angry,audio_video,speech,low,IEO,01,215659
crema-d,github/crema-d/Actor_45/1045_IEO_ANG_MD_01.mp4,crema-d/Actor_45/1045_IEO_ANG_MD_01.mp4,1045_IEO_ANG_MD_01.mp4,1045,Actor_45,test,unknown,ANG,angry,audio_video,speech,medium,IEO,01,163897
crema-d,github/crema-d/Actor_45/1045_IEO_DIS_HI_01.mp4,crema-d/Actor_45/1045_IEO_DIS_HI_01.mp4,1045_IEO_DIS_HI_01.mp4,1045,Actor_45,test,unknown,DIS,disgust,audio_video,speech,high,IEO,01,247031
crema-d,github/crema-d/Actor_45/1045_IEO_DIS_LO_01.mp4,crema-d/Actor_45/1045_IEO_DIS_LO_01.mp4,1045_IEO_DIS_LO_01.mp4,1045,Actor_45,test,unknown,DIS,disgust,audio_video,speech,low,IEO,01,168097
crema-d,github/crema-d/Actor_45/1045_IEO_DIS_MD_01.mp4,crema-d/Actor_45/1045_IEO_DIS_MD_01.mp4,1045_IEO_DIS_MD_01.mp4,1045,Actor_45,test,unknown,DIS,disgust,audio_video,speech,medium,IEO,01,167683
crema-d,github/crema-d/Actor_45/1045_IEO_FEA_HI_01.mp4,crema-d/Actor_45/1045_IEO_FEA_HI_01.mp4,1045_IEO_FEA_HI_01.mp4,1045,Actor_45,test,unknown,FEA,fearful,audio_video,speech,high,IEO,01,185621
crema-d,github/crema-d/Actor_45/1045_IEO_FEA_LO_01.mp4,crema-d/Actor_45/1045_IEO_FEA_LO_01.mp4,1045_IEO_FEA_LO_01.mp4,1045,Actor_45,test,unknown,FEA,fearful,audio_video,speech,low,IEO,01,181463
